Timestamp,Machine_ID,Operator_ID,Operator_Experience_Months,Shift_Type,Engine_Hours,Fuel_Used_L,Load_Cycles,Load_Weight_tons,Max_Load_Capacity_tons,Load_Utilization_pct,Idling_Time_min,Operator_Shift_Hours,Continuous_Driving_min,Machine_Speed_kmph,Harsh_Braking_Events,Harsh_Acceleration_Events,Ground_Slope_deg,Machine_Tilt_deg,Weather_Condition,Visibility_m,Seatbelt_Status,Proximity_Hazard,Min_Obstacle_Distance_m,Safety_Alert_Triggered
2025-05-09 10:41:00,EXC104,OP1010,201,Evening,2468.9,1.07,3,13.41,30,44.7,78.4,5.78,133.0,3.0,3,3,8.7,4.5,Rain,87.5,Fastened,No,26.19,Yes
2025-05-09 11:22:00,EXC107,OP1010,201,Evening,2473.9,1.24,26,39.35,40,98.4,6.8,11.17,44.4,13.9,4,3,3.5,2.3,Clear,277.5,Fastened,Yes,4.29,Yes
2025-05-09 11:32:00,EXC101,OP1005,182,Evening,2791.4,14.02,6,28.78,50,57.6,51.2,6.39,156.8,22.7,1,2,7.7,2.4,Rain,104.9,Fastened,No,28.65,No
2025-05-09 11:39:00,EXC105,OP1002,126,Evening,1721.0,1.98,9,41.72,50,83.4,19.1,3.86,54.7,16.2,1,1,10.4,4.6,Clear,273.0,Fastened,No,11.93,No
2025-05-09 11:52:00,EXC103,OP1005,182,Morning,1902.7,11.47,2,10.92,30,36.4,16.1,2.52,7.3,10.8,0,0,7.5,3.1,Fog,23.4,Fastened,Yes,1.45,No
2025-05-09 12:14:00,EXC106,OP1012,120,Morning,2848.0,13.07,5,14.88,20,74.4,50.1,4.07,146.7,27.4,7,4,2.5,1.1,Clear,238.5,Fastened,Yes,3.38,Yes
2025-05-09 13:00:00,EXC107,OP1014,44,Morning,2474.6,11.94,29,23.46,40,58.7,7.6,8.56,156.5,6.9,2,3,8.9,2.0,Clear,298.6,Fastened,No,6.53,Yes
2025-05-09 13:00:00,EXC107,OP1001,23,Morning,2475.9,14.87,11,25.62,40,64.0,35.6,9.78,168.5,39.3,2,2,7.0,1.7,Clear,226.2,Fastened,No,43.65,No
2025-05-09 13:30:00,EXC101,OP1009,31,Morning,2792.4,13.04,13,22.61,50,45.2,38.1,5.98,70.7,38.4,3,0,3.4,3.4,Rain,116.6,Fastened,No,47.58,No
2025-05-09 13:39:00,EXC105,OP1013,89,Evening,1721.3,10.26,7,37.71,50,75.4,64.9,11.99,119.4,24.6,3,5,18.6,10.9,Cloudy,181.0,Fastened,No,8.84,Yes
2025-05-09 13:46:00,EXC104,OP1007,188,Night,2469.1,9.86,13,6.13,30,20.4,81.7,6.92,29.8,30.3,1,2,8.5,4.0,Clear,246.0,Unfastened,No,27.62,No
2025-05-09 13:57:00,EXC104,OP1011,108,Evening,2470.5,5.74,7,26.36,30,87.9,8.0,10.89,21.0,10.6,3,4,5.6,4.7,Clear,301.5,Unfastened,No,25.28,No
2025-05-09 14:00:00,EXC104,OP1007,188,Evening,2470.7,10.63,7,21.29,30,71.0,29.0,0.7,17.8,29.2,1,1,11.1,9.5,Rain,102.0,Fastened,No,19.94,No
2025-05-09 14:03:00,EXC100,OP1009,31,Morning,2543.5,8.47,13,11.88,20,59.4,7.6,4.83,120.1,11.7,3,2,3.9,0.8,Clear,261.8,Fastened,Yes,0.73,No
2025-05-09 14:25:00,EXC105,OP1001,23,Evening,1722.0,8.61,13,18.85,50,37.7,80.8,0.35,78.9,35.0,3,3,11.0,5.5,Rain,128.0,Fastened,No,26.32,No
2025-05-09 14:39:00,EXC103,OP1002,126,Evening,1902.8,12.89,5,25.85,30,86.2,25.8,7.46,81.4,38.6,5,2,3.3,0.4,Rain,77.7,Unfastened,No,48.07,No
2025-05-09 14:51:00,EXC104,OP1013,89,Evening,2471.1,9.29,27,11.68,30,38.9,34.3,0.39,168.5,14.9,4,1,6.1,2.9,Rain,93.4,Fastened,No,15.29,No
2025-05-09 15:14:00,EXC102,OP1014,44,Morning,2240.9,1.32,14,36.47,40,91.2,38.7,4.8,177.6,28.6,4,7,2.3,1.0,Clear,372.9,Fastened,Yes,1.11,Yes
2025-05-09 16:26:00,EXC104,OP1003,234,Night,2471.3,8.99,5,22.03,30,73.4,79.5,7.23,121.0,16.7,3,1,3.3,4.6,Clear,273.6,Fastened,No,32.76,No
2025-05-09 16:28:00,EXC103,OP1007,188,Night,1903.9,5.42,22,10.99,30,36.6,75.6,2.53,23.3,26.3,4,2,2.5,0.9,Clear,353.9,Fastened,No,18.29,No
2025-05-09 17:18:00,EXC105,OP1001,23,Morning,1723.2,11.91,25,50.43,50,100.9,43.4,10.58,120.1,29.2,1,7,7.2,1.5,Rain,65.2,Unfastened,No,20.96,Yes
2025-05-09 17:20:00,EXC102,OP1011,108,Evening,2242.2,1.5,10,29.88,40,74.7,7.9,2.01,130.8,30.4,2,1,6.5,2.7,Cloudy,179.8,Fastened,No,27.12,No
2025-05-09 17:41:00,EXC107,OP1008,123,Night,2476.8,14.32,11,33.48,40,83.7,43.6,3.58,41.2,29.2,1,2,2.4,0.0,Cloudy,206.9,Fastened,Yes,6.94,No
2025-05-09 17:52:00,EXC101,OP1014,44,Morning,2792.9,1.65,21,17.67,50,35.3,30.8,6.64,105.8,20.8,1,1,1.8,5.8,Clear,181.6,Fastened,No,9.54,No
2025-05-09 18:08:00,EXC104,OP1011,108,Evening,2472.7,9.9,19,18.11,30,60.4,8.0,6.73,159.3,31.3,4,2,10.3,4.7,Clear,280.6,Fastened,No,6.2,Yes
2025-05-09 18:33:00,EXC103,OP1011,108,Evening,1904.9,1.55,9,5.93,30,19.8,56.3,8.35,90.2,0.2,2,5,5.1,8.2,Clear,295.8,Unfastened,Yes,3.59,Yes
2025-05-09 18:55:00,EXC106,OP1002,126,Night,2849.3,10.74,4,15.59,20,77.9,9.4,8.24,45.7,27.2,0,3,3.6,2.2,Heavy_Rain,34.2,Fastened,No,27.81,No
2025-05-09 19:09:00,EXC101,OP1012,120,Night,2794.2,4.74,28,19.54,50,39.1,38.5,5.62,161.1,27.2,3,3,3.1,4.7,Clear,277.2,Fastened,No,18.51,No
2025-05-09 19:21:00,EXC101,OP1008,123,Night,2795.2,9.71,12,26.2,50,52.4,23.3,9.05,95.3,27.4,1,4,6.5,5.4,Clear,290.1,Fastened,No,33.77,No
2025-05-09 19:31:00,EXC107,OP1000,49,Morning,2478.3,2.07,20,30.4,40,76.0,5.5,5.17,46.2,9.4,1,0,7.9,3.9,Clear,344.3,Fastened,No,46.86,No
2025-05-09 19:58:00,EXC101,OP1009,31,Night,2795.9,5.48,10,46.76,50,93.5,87.3,3.79,175.6,32.5,4,7,11.1,8.0,Clear,276.8,Fastened,Yes,1.9,Yes
2025-05-09 20:16:00,EXC100,OP1008,123,Evening,2544.6,8.16,11,12.24,20,61.2,26.0,2.53,126.2,5.8,0,2,7.1,7.5,Heavy_Rain,41.1,Fastened,No,42.49,No
2025-05-09 21:33:00,EXC107,OP1013,89,Evening,2479.3,11.65,21,41.97,40,104.9,54.5,0.95,45.2,15.8,1,3,7.6,5.1,Rain,52.1,Fastened,No,39.18,No
2025-05-09 21:41:00,EXC105,OP1002,126,Morning,1723.9,6.81,0,29.45,50,58.9,89.6,2.05,142.7,6.6,5,2,6.3,7.0,Clear,161.3,Fastened,Yes,1.83,Yes
2025-05-09 21:49:00,EXC107,OP1009,31,Evening,2480.3,9.82,15,12.32,40,30.8,62.7,5.89,122.5,3.4,1,2,3.1,0.1,Clear,152.1,Fastened,No,12.83,No
2025-05-09 22:16:00,EXC103,OP1002,126,Morning,1905.6,13.8,23,7.96,30,26.5,13.8,5.21,111.9,3.6,4,1,4.9,4.9,Rain,49.2,Fastened,Yes,7.18,Yes
2025-05-09 22:22:00,EXC106,OP1011,108,Evening,2850.2,8.37,28,15.37,20,76.9,12.8,3.92,114.5,24.9,3,0,2.9,2.6,Cloudy,89.4,Unfastened,No,45.43,No
2025-05-09 22:34:00,EXC101,OP1004,176,Evening,2796.5,6.62,15,36.06,50,72.1,28.6,2.08,37.9,21.6,3,2,11.7,5.0,Rain,59.2,Unfastened,No,17.22,Yes
2025-05-09 22:59:00,EXC103,OP1004,176,Night,1906.4,3.05,7,8.46,30,28.2,17.3,3.4,147.0,19.6,1,2,4.0,2.2,Cloudy,98.0,Fastened,No,43.7,No
2025-05-09 23:15:00,EXC105,OP1007,188,Night,1724.4,9.86,1,50.41,50,100.8,51.8,10.55,171.8,4.9,2,2,10.7,10.5,Clear,119.9,Fastened,No,20.76,Yes
2025-05-09 23:27:00,EXC103,OP1013,89,Evening,1906.7,14.61,19,19.42,30,64.7,74.1,6.9,163.4,18.5,2,3,7.4,0.0,Heavy_Rain,32.6,Unfastened,Yes,5.89,Yes
2025-05-09 23:48:00,EXC106,OP1005,182,Morning,2850.4,5.42,14,11.76,20,58.8,2.0,1.19,101.6,33.5,3,3,2.1,0.0,Clear,135.3,Fastened,No,7.55,No
2025-05-09 23:59:00,EXC107,OP1005,182,Evening,2480.5,7.17,21,10.63,40,26.6,60.4,0.53,83.5,4.6,0,0,3.0,3.5,Cloudy,114.9,Fastened,Yes,1.67,No
2025-05-10 00:12:00,EXC101,OP1003,234,Night,2797.1,9.32,24,46.81,50,93.6,9.8,2.86,96.4,38.8,0,2,3.8,0.0,Clear,201.2,Fastened,No,39.76,No
2025-05-10 00:22:00,EXC106,OP1009,31,Evening,2850.8,5.46,23,13.43,20,67.2,86.4,3.03,72.5,26.2,4,2,3.6,2.8,Clear,107.5,Fastened,No,28.67,No
2025-05-10 00:46:00,EXC106,OP1007,188,Morning,2851.1,7.46,17,15.84,20,79.2,38.1,8.44,107.7,11.7,3,1,4.7,1.1,Clear,94.2,Fastened,No,13.42,No
2025-05-10 00:47:00,EXC106,OP1011,108,Night,2852.5,9.89,0,7.19,20,35.9,79.0,3.89,5.6,12.7,1,1,5.9,1.4,Clear,139.9,Unfastened,No,8.2,No
2025-05-10 00:55:00,EXC107,OP1003,234,Morning,2481.2,7.55,23,24.31,40,60.8,52.4,2.02,53.2,22.7,2,1,5.0,0.0,Heavy_Rain,22.7,Fastened,Yes,2.47,Yes
2025-05-10 00:57:00,EXC107,OP1008,123,Evening,2481.8,5.92,17,27.5,40,68.8,57.8,4.93,164.6,24.7,1,3,0.5,1.8,Rain,36.8,Fastened,No,24.68,No
2025-05-10 01:03:00,EXC106,OP1008,123,Night,2853.3,12.4,13,16.36,20,81.8,51.9,10.32,133.8,39.0,1,5,10.1,0.9,Rain,45.9,Unfastened,No,44.19,Yes
2025-05-10 01:07:00,EXC107,OP1008,123,Morning,2482.2,3.7,24,25.06,40,62.6,48.4,1.9,38.8,37.6,4,4,1.2,0.0,Heavy_Rain,17.9,Unfastened,No,14.2,Yes
2025-05-10 01:15:00,EXC102,OP1001,23,Night,2243.6,2.82,22,30.25,40,75.6,56.5,6.41,88.1,0.8,0,1,6.1,6.1,Cloudy,94.5,Unfastened,No,39.5,No
2025-05-10 01:31:00,EXC103,OP1001,23,Evening,1907.7,4.76,3,19.09,30,63.6,58.0,10.64,25.7,10.2,2,4,2.0,1.0,Cloudy,81.1,Fastened,Yes,0.6,Yes
2025-05-10 01:39:00,EXC107,OP1004,176,Evening,2483.2,12.4,25,0.56,40,1.4,34.7,3.77,118.2,20.7,3,2,2.1,2.8,Clear,157.6,Fastened,No,10.09,No
2025-05-10 01:41:00,EXC105,OP1004,176,Morning,1725.8,7.14,28,31.04,50,62.1,53.6,0.47,179.7,21.2,5,3,0.8,1.2,Clear,196.8,Fastened,Yes,3.32,Yes
2025-05-10 01:41:00,EXC102,OP1005,182,Evening,2244.9,14.41,15,14.9,40,37.3,75.6,5.25,154.4,39.8,7,1,10.6,14.4,Clear,111.6,Fastened,No,46.14,Yes
2025-05-10 02:16:00,EXC106,OP1006,172,Evening,2854.0,13.43,4,12.79,20,63.9,53.4,2.05,165.8,18.0,2,2,1.6,5.1,Clear,179.4,Fastened,No,20.34,No
2025-05-10 02:46:00,EXC102,OP1014,44,Evening,2245.2,12.56,13,25.19,40,63.0,70.1,2.43,127.8,20.4,1,3,6.5,3.5,Clear,113.8,Fastened,No,31.89,No
2025-05-10 02:51:00,EXC105,OP1014,44,Night,1726.6,9.69,24,16.56,50,33.1,39.9,3.46,39.3,16.1,0,1,8.0,4.0,Clear,165.5,Fastened,Yes,6.06,No
2025-05-10 03:30:00,EXC100,OP1005,182,Evening,2545.9,10.83,24,15.43,20,77.2,33.8,10.68,51.0,11.8,3,2,5.4,1.9,Clear,192.4,Unfastened,No,38.49,No
2025-05-10 03:41:00,EXC100,OP1000,49,Morning,2547.1,13.78,25,13.4,20,67.0,15.2,0.01,57.4,16.1,2,1,2.9,5.3,Clear,131.8,Fastened,Yes,7.03,Yes
2025-05-10 03:55:00,EXC102,OP1010,201,Morning,2246.1,13.69,2,0.0,40,0.0,51.5,6.68,112.7,25.5,0,3,11.4,9.2,Clear,141.9,Fastened,No,36.94,No
2025-05-10 04:05:00,EXC102,OP1008,123,Morning,2247.4,6.63,18,20.12,40,50.3,38.0,5.21,154.8,9.9,2,3,3.4,2.6,Clear,142.2,Unfastened,No,49.31,No
2025-05-10 04:12:00,EXC104,OP1012,120,Night,2473.6,4.92,3,27.12,30,90.4,34.1,6.59,126.3,8.5,3,0,6.3,6.6,Clear,175.5,Fastened,No,18.39,No
2025-05-10 04:23:00,EXC107,OP1002,126,Morning,2484.6,5.01,11,19.36,40,48.4,51.7,10.8,147.9,18.0,3,0,6.0,4.0,Clear,158.1,Unfastened,No,19.21,No
2025-05-10 04:43:00,EXC106,OP1005,182,Morning,2854.5,3.2,1,7.81,20,39.0,65.6,7.84,70.4,23.5,1,1,6.1,3.4,Clear,136.0,Fastened,No,25.56,No
2025-05-10 05:06:00,EXC101,OP1010,201,Morning,2797.9,7.19,28,36.84,50,73.7,50.2,8.46,164.6,3.4,2,2,7.4,6.3,Cloudy,135.8,Fastened,No,14.56,No
2025-05-10 05:23:00,EXC106,OP1010,201,Night,2855.4,6.34,29,8.35,20,41.7,44.8,9.9,70.6,13.5,1,4,2.2,0.0,Rain,47.6,Fastened,No,38.07,No
2025-05-10 05:28:00,EXC101,OP1014,44,Morning,2798.9,4.9,16,26.17,50,52.3,31.4,10.88,146.0,36.1,6,5,2.2,7.7,Clear,145.7,Fastened,No,29.01,Yes
2025-05-10 05:44:00,EXC105,OP1005,182,Night,1727.4,1.28,11,30.2,50,60.4,86.6,0.37,51.9,3.9,1,0,4.8,2.6,Clear,144.0,Fastened,No,23.44,No
2025-05-10 05:47:00,EXC100,OP1007,188,Morning,2547.3,8.68,19,15.66,20,78.3,2.4,5.9,177.3,27.0,2,4,1.2,0.2,Cloudy,95.8,Fastened,No,34.37,No
2025-05-10 06:01:00,EXC105,OP1000,49,Evening,1728.5,13.67,9,20.36,50,40.7,68.7,5.98,110.4,23.7,9,1,10.4,9.2,Heavy_Rain,41.2,Unfastened,No,7.13,Yes
2025-05-10 06:02:00,EXC106,OP1001,23,Morning,2856.7,12.83,29,9.31,20,46.6,39.8,2.67,157.1,20.9,6,0,0.5,0.0,Clear,290.9,Fastened,No,29.66,No
2025-05-10 06:11:00,EXC101,OP1013,89,Evening,2799.4,9.62,22,37.32,50,74.6,80.5,1.99,68.0,2.8,0,0,2.3,2.1,Rain,123.1,Fastened,Yes,2.09,No
2025-05-10 06:24:00,EXC100,OP1011,108,Night,2548.2,9.56,3,14.97,20,74.9,22.1,5.12,115.2,25.6,2,1,7.7,5.5,Fog,25.4,Fastened,Yes,4.99,No
2025-05-10 06:31:00,EXC104,OP1006,172,Evening,2474.4,8.42,14,10.74,30,35.8,48.8,1.3,142.1,11.0,2,2,10.5,15.5,Rain,102.0,Unfastened,No,43.1,Yes
2025-05-10 06:47:00,EXC102,OP1006,172,Morning,2248.4,9.52,23,32.13,40,80.3,88.3,11.91,66.6,32.3,5,1,6.7,5.2,Heavy_Rain,46.7,Fastened,No,16.98,Yes
2025-05-10 07:16:00,EXC106,OP1013,89,Morning,2857.5,14.46,25,12.89,20,64.5,0.3,3.44,35.9,2.1,0,2,6.9,6.6,Clear,292.3,Fastened,Yes,1.2,No
2025-05-10 07:21:00,EXC107,OP1014,44,Evening,2485.3,3.5,5,4.58,40,11.5,39.6,3.6,175.2,36.6,2,4,14.7,11.3,Heavy_Rain,38.3,Fastened,No,37.78,Yes
2025-05-10 08:36:00,EXC106,OP1012,120,Night,2858.8,2.0,14,21.35,20,106.7,66.4,4.05,91.3,12.2,3,2,8.9,7.6,Cloudy,232.2,Fastened,No,37.04,No
2025-05-10 08:44:00,EXC103,OP1012,120,Evening,1908.8,5.97,2,30.74,30,102.5,19.3,0.52,28.7,23.7,3,1,7.9,2.4,Clear,226.1,Fastened,No,5.07,No
2025-05-10 09:54:00,EXC102,OP1002,126,Night,2249.8,14.21,26,24.47,40,61.2,71.8,9.25,136.9,4.1,4,1,1.7,0.0,Clear,223.5,Fastened,No,47.82,No
2025-05-10 10:15:00,EXC103,OP1006,172,Night,1909.6,14.88,17,8.69,30,29.0,33.6,9.23,40.7,30.3,4,2,4.2,4.6,Clear,356.9,Fastened,No,25.67,No
2025-05-10 10:19:00,EXC102,OP1003,234,Morning,2250.3,6.62,13,26.58,40,66.4,28.5,8.58,52.3,22.5,4,0,6.7,7.7,Fog,25.5,Fastened,No,28.97,No
2025-05-10 11:10:00,EXC101,OP1013,89,Morning,2800.7,9.91,13,25.4,50,50.8,9.2,10.77,109.2,16.8,7,1,4.2,5.2,Clear,316.1,Fastened,No,20.9,No
2025-05-10 11:25:00,EXC102,OP1001,23,Morning,2250.5,6.17,4,22.07,40,55.2,33.1,6.26,143.7,15.9,3,1,1.6,0.0,Clear,267.5,Fastened,No,9.88,No
2025-05-10 11:43:00,EXC103,OP1008,123,Morning,1910.6,5.84,25,16.28,30,54.3,72.2,8.42,93.1,25.7,1,0,8.4,7.1,Rain,117.7,Fastened,No,34.59,No
2025-05-10 12:03:00,EXC102,OP1002,126,Morning,2250.9,3.22,0,23.27,40,58.2,48.9,10.25,70.9,7.5,5,1,11.2,7.0,Fog,17.5,Fastened,Yes,3.76,Yes
2025-05-10 12:04:00,EXC107,OP1005,182,Night,2486.7,4.19,19,31.44,40,78.6,6.8,0.06,106.0,38.8,3,3,5.4,3.0,Clear,394.5,Fastened,Yes,2.45,Yes
2025-05-10 12:31:00,EXC103,OP1003,234,Morning,1911.4,10.88,4,12.08,30,40.3,13.1,6.96,53.0,4.1,0,0,3.1,1.2,Clear,305.9,Fastened,Yes,0.47,No
2025-05-10 12:33:00,EXC104,OP1000,49,Night,2475.8,3.96,18,22.99,30,76.6,41.8,1.25,7.3,38.2,1,0,4.2,0.0,Clear,253.7,Unfastened,No,18.97,No
2025-05-10 12:52:00,EXC101,OP1011,108,Morning,2802.0,5.3,2,23.0,50,46.0,47.5,9.25,20.1,33.2,2,0,1.5,2.8,Clear,270.4,Unfastened,Yes,5.06,No
2025-05-10 13:01:00,EXC100,OP1013,89,Morning,2549.0,6.25,0,12.75,20,63.7,42.5,4.48,72.3,35.1,0,0,5.1,1.2,Cloudy,171.6,Fastened,Yes,4.84,No
2025-05-10 13:02:00,EXC104,OP1013,89,Morning,2476.7,10.8,23,12.68,30,42.3,76.3,3.81,142.2,24.9,1,2,4.0,2.0,Cloudy,192.3,Fastened,No,10.56,No
2025-05-10 13:02:00,EXC100,OP1003,234,Evening,2549.5,9.29,2,6.31,20,31.6,44.2,2.61,125.1,34.9,4,1,3.2,8.8,Clear,340.2,Fastened,No,32.75,No
2025-05-10 13:03:00,EXC100,OP1002,126,Morning,2549.6,14.22,29,8.67,20,43.3,81.9,7.92,91.6,17.3,3,2,7.7,7.3,Cloudy,208.8,Fastened,No,7.69,No
2025-05-10 13:27:00,EXC106,OP1005,182,Morning,2859.5,5.66,11,1.81,20,9.0,9.8,6.87,10.1,11.0,0,1,9.8,7.8,Fog,25.7,Fastened,No,5.14,No
2025-05-10 13:55:00,EXC104,OP1013,89,Night,2477.8,14.6,24,2.92,30,9.7,86.7,5.95,168.3,5.5,3,1,3.4,5.3,Cloudy,210.1,Fastened,No,14.61,No
2025-05-10 14:05:00,EXC102,OP1006,172,Morning,2251.9,2.42,11,19.92,40,49.8,76.0,0.63,77.8,38.3,2,0,18.5,17.1,Clear,408.1,Fastened,Yes,0.46,Yes
2025-05-10 14:05:00,EXC100,OP1006,172,Evening,2550.9,8.85,17,7.46,20,37.3,47.2,5.86,157.4,25.4,1,0,4.8,9.8,Clear,352.4,Fastened,No,19.72,No
2025-05-10 14:08:00,EXC103,OP1002,126,Morning,1912.0,5.89,26,17.53,30,58.4,45.1,0.73,148.7,5.1,2,1,3.9,0.0,Rain,121.6,Fastened,Yes,7.83,No
2025-05-10 15:00:00,EXC103,OP1010,201,Evening,1912.9,11.31,5,19.05,30,63.5,25.3,4.37,64.8,23.1,2,0,14.8,4.7,Clear,290.2,Fastened,No,44.72,No
2025-05-10 15:19:00,EXC107,OP1000,49,Evening,2487.5,9.68,16,46.0,40,115.0,30.9,8.43,127.8,35.4,4,2,4.9,3.1,Cloudy,271.4,Fastened,No,24.85,No
2025-05-10 15:38:00,EXC101,OP1006,172,Evening,2802.6,11.96,9,12.97,50,25.9,10.8,8.96,115.3,27.0,1,2,12.9,11.6,Clear,276.1,Fastened,Yes,5.04,Yes
2025-05-10 16:13:00,EXC106,OP1000,49,Evening,2859.7,8.36,18,11.35,20,56.7,6.8,4.84,125.9,10.6,2,1,4.1,1.5,Clear,333.4,Fastened,No,23.88,No
2025-05-10 16:23:00,EXC107,OP1003,234,Night,2488.4,6.75,21,30.8,40,77.0,58.1,0.29,66.9,34.5,1,1,10.7,6.0,Clear,173.0,Fastened,No,26.53,No
2025-05-10 17:24:00,EXC103,OP1013,89,Evening,1913.7,7.06,13,24.69,30,82.3,17.4,6.0,50.0,19.9,1,2,3.1,3.0,Clear,311.1,Fastened,No,5.06,No
2025-05-10 18:21:00,EXC104,OP1004,176,Morning,2478.1,7.02,21,20.14,30,67.1,50.1,3.9,53.3,3.7,0,0,0.9,3.8,Cloudy,127.1,Fastened,No,21.01,No
2025-05-10 18:33:00,EXC102,OP1000,49,Evening,2252.2,6.92,25,38.94,40,97.3,48.1,1.21,99.4,39.7,2,1,1.8,6.9,Heavy_Rain,28.3,Fastened,No,17.94,No
2025-05-10 18:53:00,EXC104,OP1012,120,Evening,2478.9,12.47,25,34.5,30,115.0,23.2,0.04,167.3,12.0,0,1,1.4,3.7,Fog,29.3,Fastened,No,18.84,No
2025-05-10 19:41:00,EXC106,OP1003,234,Night,2860.3,11.69,24,14.26,20,71.3,17.2,1.79,2.0,30.8,2,0,1.0,1.7,Clear,339.2,Unfastened,No,47.62,No
2025-05-10 19:53:00,EXC102,OP1007,188,Morning,2253.6,13.81,28,30.04,40,75.1,52.1,0.67,16.8,26.1,0,4,12.2,5.8,Rain,69.1,Unfastened,Yes,5.68,Yes
2025-05-10 20:09:00,EXC100,OP1001,23,Morning,2551.1,12.44,1,4.13,20,20.7,71.1,0.5,0.9,18.6,0,0,4.2,0.0,Cloudy,252.0,Fastened,No,25.13,No
2025-05-10 20:18:00,EXC107,OP1004,176,Night,2489.2,13.59,18,3.44,40,8.6,3.0,3.63,5.3,35.1,0,4,7.8,1.6,Clear,288.9,Fastened,No,38.36,No
2025-05-10 20:26:00,EXC103,OP1013,89,Evening,1914.8,11.64,17,13.95,30,46.5,48.5,1.89,133.9,25.6,3,1,3.3,6.5,Rain,120.8,Unfastened,No,10.86,Yes
2025-05-10 20:38:00,EXC102,OP1008,123,Night,2254.4,3.96,3,20.41,40,51.0,87.2,8.16,42.2,3.5,3,3,4.2,0.0,Cloudy,201.7,Fastened,No,14.52,No
2025-05-10 21:00:00,EXC100,OP1010,201,Evening,2552.4,13.01,7,16.93,20,84.6,82.3,10.12,128.3,31.8,4,2,10.9,5.0,Clear,123.7,Fastened,No,20.1,Yes
2025-05-10 21:13:00,EXC104,OP1012,120,Night,2479.5,8.91,13,31.81,30,106.0,65.6,9.23,89.3,15.8,5,1,5.9,0.0,Cloudy,96.7,Fastened,No,20.71,Yes
2025-05-10 21:21:00,EXC101,OP1004,176,Night,2803.2,6.9,15,35.22,50,70.4,77.4,4.69,45.3,5.9,1,2,5.2,0.0,Fog,13.7,Fastened,No,14.66,No
2025-05-10 21:22:00,EXC100,OP1009,31,Morning,2553.5,9.08,15,8.46,20,42.3,27.1,8.02,25.1,20.3,0,0,3.5,0.0,Clear,105.7,Fastened,No,19.62,No
2025-05-10 21:24:00,EXC103,OP1009,31,Morning,1916.1,9.55,3,16.75,30,55.8,67.4,8.52,9.1,12.3,3,1,3.2,4.8,Clear,97.6,Fastened,No,12.49,No
2025-05-10 21:54:00,EXC107,OP1009,31,Night,2490.2,12.99,16,22.35,40,55.9,66.5,11.2,152.1,9.0,3,3,2.7,0.0,Clear,118.1,Fastened,No,34.83,No
2025-05-10 22:07:00,EXC100,OP1002,126,Evening,2554.5,5.22,25,10.33,20,51.6,58.4,9.01,58.0,19.2,4,1,2.9,0.9,Cloudy,75.8,Fastened,Yes,3.18,No
2025-05-10 22:19:00,EXC100,OP1008,123,Evening,2555.0,1.14,17,14.88,20,74.4,35.6,0.92,12.4,32.0,4,0,2.3,0.0,Fog,10.6,Unfastened,No,46.68,No
2025-05-10 22:25:00,EXC102,OP1004,176,Morning,2255.3,3.37,15,17.43,40,43.6,68.6,9.08,1.9,34.2,2,3,5.0,6.3,Heavy_Rain,19.4,Fastened,No,33.28,No
2025-05-10 22:38:00,EXC103,OP1007,188,Morning,1917.1,5.88,23,9.63,30,32.1,58.0,10.77,31.9,10.0,3,1,9.1,2.5,Cloudy,77.1,Fastened,No,5.38,No
2025-05-10 23:30:00,EXC107,OP1002,126,Morning,2491.2,14.92,24,33.77,40,84.4,63.6,9.44,114.2,18.3,1,2,14.3,8.4,Clear,134.1,Fastened,No,47.39,No
2025-05-10 23:46:00,EXC107,OP1008,123,Evening,2491.9,11.6,4,15.12,40,37.8,7.0,7.27,58.8,8.4,2,3,3.4,5.4,Clear,178.2,Fastened,No,36.29,No
2025-05-11 00:21:00,EXC100,OP1001,23,Morning,2555.8,7.89,10,23.0,20,115.0,7.8,3.45,30.3,26.9,1,1,4.9,2.3,Clear,110.8,Fastened,Yes,3.16,No
2025-05-11 00:35:00,EXC107,OP1011,108,Evening,2493.0,1.23,4,30.38,40,75.9,43.0,5.12,104.5,0.4,2,2,2.4,6.7,Clear,127.8,Fastened,No,28.87,No
2025-05-11 01:06:00,EXC101,OP1009,31,Morning,2804.7,6.87,9,41.63,50,83.3,87.3,2.19,149.5,22.5,2,3,5.5,2.4,Clear,169.4,Fastened,No,18.56,Yes
2025-05-11 01:19:00,EXC104,OP1007,188,Morning,2479.8,14.2,11,16.34,30,54.5,68.9,11.72,30.5,3.4,1,3,4.7,3.1,Rain,68.8,Unfastened,No,19.19,No
2025-05-11 01:21:00,EXC103,OP1013,89,Night,1918.0,4.38,1,24.58,30,81.9,42.9,3.03,63.1,34.9,4,1,2.8,0.0,Clear,145.3,Fastened,No,41.0,No
2025-05-11 01:34:00,EXC106,OP1011,108,Night,2861.1,1.69,11,17.0,20,85.0,63.2,7.26,44.0,17.4,1,1,11.5,6.6,Rain,51.7,Fastened,No,43.87,No
2025-05-11 01:34:00,EXC102,OP1005,182,Morning,2256.4,4.73,19,32.88,40,82.2,48.2,2.72,56.2,19.2,3,0,3.0,2.2,Cloudy,78.4,Fastened,Yes,2.75,No
2025-05-11 01:55:00,EXC105,OP1004,176,Night,1728.7,11.74,5,37.32,50,74.6,15.9,10.55,45.3,27.9,1,4,2.3,5.2,Clear,212.6,Unfastened,No,45.37,No
